Combination,myPort,Risk
"('ENB', 'META', 'APPLE', 'AVGO', 'KCE')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'META', 'APPLE', 'AVGO', 'HCA')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'META', 'APPLE', 'AVGO', 'AMZN')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'META', 'APPLE', 'AVGO', 'O')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'META', 'AVGO', 'LH', 'SIRI')",[0.486 0.    0.289 0.    0.225],2.191749642372585
"('ENB', 'META', 'AVGO', 'LH', 'PSEC')",[0.496 0.    0.237 0.    0.267],2.308460997296209
"('ENB', 'META', 'AVGO', 'LH', 'TISCO')",[0.539 0.    0.274 0.    0.187],2.320842188444845
"('ENB', 'META', 'AVGO', 'LH', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'META', 'AVGO', 'CVX', 'PSEC')",[0.496 0.    0.237 0.    0.267],2.308460997296209
"('ENB', 'META', 'AVGO', 'CVX', 'TISCO')",[0.539 0.    0.274 0.    0.187],2.3208421884448454
"('ENB', 'META', 'AVGO', 'CVX', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'META', 'AVGO', 'ORI', 'PSEC')",[0.496 0.    0.237 0.    0.267],2.308460997296209
"('ENB', 'META', 'AVGO', 'ORI', 'TISCO')",[0.539 0.    0.274 0.    0.187],2.320842188444845
"('ENB', 'META', 'AVGO', 'ORI', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'META', 'AVGO', 'KCE', 'TISCO')",[0.539 0.    0.274 0.    0.187],2.320842188444845
"('ENB', 'META', 'AVGO', 'KCE', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'META', 'AVGO', 'HCA', 'TISCO')",[0.539 0.    0.274 0.    0.187],2.320842188444845
"('ENB', 'META', 'AVGO', 'HCA', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'META', 'AVGO', 'TISCO', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'META', 'AVGO', 'AMZN', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'TOP', 'BMWG', 'AP', 'AVGO')",[0.737 0.    0.022 0.    0.242],2.336998014823246
"('ENB', 'TOP', 'BMWG', 'ABBV', 'AVGO')",[0.737 0.    0.022 0.    0.242],2.336998014823246
"('ENB', 'TOP', 'BMWG', 'KBS', 'AVGO')",[0.737 0.    0.022 0.    0.242],2.336998014823246
"('ENB', 'TOP', 'BMWG', 'NVDA', 'AVGO')",[0.737 0.    0.022 0.    0.242],2.336998014823247
"('ENB', 'TOP', 'BMWG', 'Cpaxt', 'AVGO')",[0.737 0.    0.022 0.    0.242],2.336998014823246
"('ENB', 'TOP', 'BMWG', 'APPLE', 'AVGO')",[0.737 0.    0.022 0.    0.242],2.336998014823246
"('ENB', 'TOP', 'AP', 'AVGO', 'LH')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'AP', 'AVGO', 'CVX')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'AP', 'AVGO', 'ORI')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'AP', 'AVGO', 'KCE')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'AP', 'AVGO', 'HCA')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'AP', 'AVGO', 'AMZN')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'AP', 'AVGO', 'O')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'ABBV', 'AVGO', 'LH')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'ABBV', 'AVGO', 'CVX')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'ABBV', 'AVGO', 'ORI')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'ABBV', 'AVGO', 'KCE')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'ABBV', 'AVGO', 'HCA')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'ABBV', 'AVGO', 'AMZN')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'ABBV', 'AVGO', 'O')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'KBS', 'AVGO', 'LH')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'KBS', 'AVGO', 'CVX')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'KBS', 'AVGO', 'ORI')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'KBS', 'AVGO', 'KCE')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'KBS', 'AVGO', 'HCA')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'KBS', 'AVGO', 'AMZN')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'KBS', 'AVGO', 'O')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'NVDA', 'AVGO', 'LH')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'NVDA', 'AVGO', 'CVX')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'NVDA', 'AVGO', 'ORI')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'NVDA', 'AVGO', 'KCE')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'NVDA', 'AVGO', 'HCA')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'NVDA', 'AVGO', 'AMZN')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'NVDA', 'AVGO', 'O')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'Cpaxt', 'AVGO', 'LH')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'Cpaxt', 'AVGO', 'CVX')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'Cpaxt', 'AVGO', 'ORI')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'Cpaxt', 'AVGO', 'KCE')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'Cpaxt', 'AVGO', 'HCA')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'Cpaxt', 'AVGO', 'AMZN')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'Cpaxt', 'AVGO', 'O')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'APPLE', 'AVGO', 'LH')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'APPLE', 'AVGO', 'CVX')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'APPLE', 'AVGO', 'ORI')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'APPLE', 'AVGO', 'KCE')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'APPLE', 'AVGO', 'HCA')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'APPLE', 'AVGO', 'AMZN')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'APPLE', 'AVGO', 'O')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'TOP', 'AVGO', 'LH', 'SIRI')",[0.486 0.    0.289 0.    0.225],2.191749642372585
"('ENB', 'TOP', 'AVGO', 'LH', 'PSEC')",[0.496 0.    0.237 0.    0.267],2.3084609972962085
"('ENB', 'TOP', 'AVGO', 'LH', 'TISCO')",[0.539 0.    0.274 0.    0.187],2.3208421884448454
"('ENB', 'TOP', 'AVGO', 'LH', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'TOP', 'AVGO', 'CVX', 'PSEC')",[0.496 0.    0.237 0.    0.267],2.3084609972962085
"('ENB', 'TOP', 'AVGO', 'CVX', 'TISCO')",[0.539 0.    0.274 0.    0.187],2.320842188444845
"('ENB', 'TOP', 'AVGO', 'CVX', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'TOP', 'AVGO', 'ORI', 'PSEC')",[0.496 0.    0.237 0.    0.267],2.3084609972962085
"('ENB', 'TOP', 'AVGO', 'ORI', 'TISCO')",[0.539 0.    0.274 0.    0.187],2.3208421884448454
"('ENB', 'TOP', 'AVGO', 'ORI', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'TOP', 'AVGO', 'KCE', 'TISCO')",[0.539 0.    0.274 0.    0.187],2.3208421884448454
"('ENB', 'TOP', 'AVGO', 'KCE', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'TOP', 'AVGO', 'HCA', 'TISCO')",[0.539 0.    0.274 0.    0.187],2.3208421884448454
"('ENB', 'TOP', 'AVGO', 'HCA', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'TOP', 'AVGO', 'TISCO', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'TOP', 'AVGO', 'AMZN', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'BMWG', 'AP', 'AVGO', 'LH')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'AP', 'AVGO', 'CVX')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'AP', 'AVGO', 'ORI')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'AP', 'AVGO', 'KCE')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'AP', 'AVGO', 'HCA')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'AP', 'AVGO', 'AMZN')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'AP', 'AVGO', 'O')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'ABBV', 'AVGO', 'LH')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'ABBV', 'AVGO', 'CVX')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'ABBV', 'AVGO', 'ORI')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'ABBV', 'AVGO', 'KCE')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'ABBV', 'AVGO', 'HCA')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'ABBV', 'AVGO', 'AMZN')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'ABBV', 'AVGO', 'O')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'KBS', 'AVGO', 'LH')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'KBS', 'AVGO', 'CVX')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'KBS', 'AVGO', 'ORI')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'KBS', 'AVGO', 'KCE')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'KBS', 'AVGO', 'HCA')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'KBS', 'AVGO', 'AMZN')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'KBS', 'AVGO', 'O')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'NVDA', 'AVGO', 'LH')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232474
"('ENB', 'BMWG', 'NVDA', 'AVGO', 'CVX')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232474
"('ENB', 'BMWG', 'NVDA', 'AVGO', 'ORI')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232474
"('ENB', 'BMWG', 'NVDA', 'AVGO', 'KCE')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232474
"('ENB', 'BMWG', 'NVDA', 'AVGO', 'HCA')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232474
"('ENB', 'BMWG', 'NVDA', 'AVGO', 'AMZN')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232474
"('ENB', 'BMWG', 'NVDA', 'AVGO', 'O')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232474
"('ENB', 'BMWG', 'Cpaxt', 'AVGO', 'LH')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'Cpaxt', 'AVGO', 'CVX')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'Cpaxt', 'AVGO', 'ORI')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'Cpaxt', 'AVGO', 'KCE')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'Cpaxt', 'AVGO', 'HCA')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'Cpaxt', 'AVGO', 'AMZN')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'Cpaxt', 'AVGO', 'O')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'APPLE', 'AVGO', 'LH')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'APPLE', 'AVGO', 'CVX')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'APPLE', 'AVGO', 'ORI')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'APPLE', 'AVGO', 'KCE')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'APPLE', 'AVGO', 'HCA')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'APPLE', 'AVGO', 'AMZN')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'APPLE', 'AVGO', 'O')",[0.737 0.022 0.    0.242 0.   ],2.3369980148232465
"('ENB', 'BMWG', 'AVGO', 'LH', 'SIRI')",[0.486 0.    0.289 0.    0.225],2.191749642372585
"('ENB', 'BMWG', 'AVGO', 'LH', 'PSEC')",[0.496 0.    0.237 0.    0.267],2.308460997296209
"('ENB', 'BMWG', 'AVGO', 'LH', 'TISCO')",[0.539 0.    0.274 0.    0.187],2.3208421884448454
"('ENB', 'BMWG', 'AVGO', 'LH', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'BMWG', 'AVGO', 'CVX', 'PSEC')",[0.496 0.    0.237 0.    0.267],2.308460997296209
"('ENB', 'BMWG', 'AVGO', 'CVX', 'TISCO')",[0.539 0.    0.274 0.    0.187],2.320842188444846
"('ENB', 'BMWG', 'AVGO', 'CVX', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'BMWG', 'AVGO', 'ORI', 'PSEC')",[0.496 0.    0.237 0.    0.267],2.308460997296209
"('ENB', 'BMWG', 'AVGO', 'ORI', 'TISCO')",[0.539 0.    0.274 0.    0.187],2.3208421884448454
"('ENB', 'BMWG', 'AVGO', 'ORI', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'BMWG', 'AVGO', 'KCE', 'TISCO')",[0.539 0.    0.274 0.    0.187],2.3208421884448454
"('ENB', 'BMWG', 'AVGO', 'KCE', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'BMWG', 'AVGO', 'HCA', 'TISCO')",[0.539 0.    0.274 0.    0.187],2.3208421884448454
"('ENB', 'BMWG', 'AVGO', 'HCA', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'BMWG', 'AVGO', 'TISCO', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'BMWG', 'AVGO', 'AMZN', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'AP', 'ABBV', 'AVGO', 'LH')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'ABBV', 'AVGO', 'CVX')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'ABBV', 'AVGO', 'ORI')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'ABBV', 'AVGO', 'KCE')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'ABBV', 'AVGO', 'HCA')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'ABBV', 'AVGO', 'AMZN')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'ABBV', 'AVGO', 'O')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'KBS', 'AVGO', 'LH')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'KBS', 'AVGO', 'CVX')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'KBS', 'AVGO', 'ORI')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'KBS', 'AVGO', 'KCE')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'KBS', 'AVGO', 'HCA')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'KBS', 'AVGO', 'AMZN')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'KBS', 'AVGO', 'O')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'NVDA', 'AVGO', 'LH')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'NVDA', 'AVGO', 'CVX')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'NVDA', 'AVGO', 'ORI')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'NVDA', 'AVGO', 'KCE')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'NVDA', 'AVGO', 'HCA')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'NVDA', 'AVGO', 'AMZN')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'NVDA', 'AVGO', 'O')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'Cpaxt', 'AVGO', 'LH')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'Cpaxt', 'AVGO', 'CVX')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'Cpaxt', 'AVGO', 'ORI')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'Cpaxt', 'AVGO', 'KCE')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'Cpaxt', 'AVGO', 'HCA')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'Cpaxt', 'AVGO', 'AMZN')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'Cpaxt', 'AVGO', 'O')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'APPLE', 'AVGO', 'LH')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'APPLE', 'AVGO', 'CVX')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'APPLE', 'AVGO', 'ORI')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'APPLE', 'AVGO', 'KCE')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'APPLE', 'AVGO', 'HCA')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'APPLE', 'AVGO', 'AMZN')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'APPLE', 'AVGO', 'O')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'AP', 'AVGO', 'LH', 'SIRI')",[0.486 0.    0.289 0.    0.225],2.191749642372585
"('ENB', 'AP', 'AVGO', 'LH', 'PSEC')",[0.496 0.    0.237 0.    0.267],2.308460997296209
"('ENB', 'AP', 'AVGO', 'LH', 'TISCO')",[0.539 0.    0.274 0.    0.187],2.320842188444845
"('ENB', 'AP', 'AVGO', 'LH', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'AP', 'AVGO', 'CVX', 'PSEC')",[0.496 0.    0.237 0.    0.267],2.308460997296209
"('ENB', 'AP', 'AVGO', 'CVX', 'TISCO')",[0.539 0.    0.274 0.    0.187],2.3208421884448454
"('ENB', 'AP', 'AVGO', 'CVX', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'AP', 'AVGO', 'ORI', 'PSEC')",[0.496 0.    0.237 0.    0.267],2.308460997296209
"('ENB', 'AP', 'AVGO', 'ORI', 'TISCO')",[0.539 0.    0.274 0.    0.187],2.320842188444845
"('ENB', 'AP', 'AVGO', 'ORI', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'AP', 'AVGO', 'KCE', 'TISCO')",[0.539 0.    0.274 0.    0.187],2.320842188444845
"('ENB', 'AP', 'AVGO', 'KCE', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'AP', 'AVGO', 'HCA', 'TISCO')",[0.539 0.    0.274 0.    0.187],2.320842188444845
"('ENB', 'AP', 'AVGO', 'HCA', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'AP', 'AVGO', 'TISCO', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'AP', 'AVGO', 'AMZN', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'ABBV', 'KBS', 'AVGO', 'LH')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'KBS', 'AVGO', 'CVX')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'KBS', 'AVGO', 'ORI')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'KBS', 'AVGO', 'KCE')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'KBS', 'AVGO', 'HCA')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'KBS', 'AVGO', 'AMZN')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'KBS', 'AVGO', 'O')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'NVDA', 'AVGO', 'LH')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'NVDA', 'AVGO', 'CVX')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'NVDA', 'AVGO', 'ORI')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'NVDA', 'AVGO', 'KCE')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'NVDA', 'AVGO', 'HCA')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'NVDA', 'AVGO', 'AMZN')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'NVDA', 'AVGO', 'O')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'Cpaxt', 'AVGO', 'LH')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'Cpaxt', 'AVGO', 'CVX')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'Cpaxt', 'AVGO', 'ORI')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'Cpaxt', 'AVGO', 'KCE')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'Cpaxt', 'AVGO', 'HCA')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'Cpaxt', 'AVGO', 'AMZN')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'Cpaxt', 'AVGO', 'O')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'APPLE', 'AVGO', 'LH')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'APPLE', 'AVGO', 'CVX')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'APPLE', 'AVGO', 'ORI')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'APPLE', 'AVGO', 'KCE')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'APPLE', 'AVGO', 'HCA')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'APPLE', 'AVGO', 'AMZN')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'APPLE', 'AVGO', 'O')",[0.767 0.    0.    0.233 0.   ],2.3386448042566457
"('ENB', 'ABBV', 'AVGO', 'LH', 'SIRI')",[0.486 0.    0.289 0.    0.225],2.191749642372585
"('ENB', 'ABBV', 'AVGO', 'LH', 'PSEC')",[0.496 0.    0.237 0.    0.267],2.308460997296209
"('ENB', 'ABBV', 'AVGO', 'LH', 'TISCO')",[0.539 0.    0.274 0.    0.187],2.320842188444845
"('ENB', 'ABBV', 'AVGO', 'LH', 'ICHI')",[0.451 0.    0.331 0.    0.219],2.280304516900282
"('ENB', 'ABBV', 'AVGO', 'CVX', 'PSEC')",[0.496 0.    0.237 0.    0.267],2.308460997296209
"('ENB', 'ABBV', 'AVGO', 'CVX', 'TISCO')",[0.539 0.    0.274 0.    0.187],2.3208421884448454
